Date,SX5E,ADS.DE,AKZA.AS,ALV.DE,ASML.AS,ATO.PA,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BN.PA,BNP.PA,CA.PA,CAP.PA,CO.PA,CON.DE,CRBN.AS,CS.PA,DAI.DE,DBK.DE,DSY.PA,DTE.DE,EN.PA,ENGI.PA,EO.PA,EXO.MI,G.MI,GFC.PA,HEI.DE,HEIA.AS,RMS.PA
2011/10/18,2306.81,41.75794983,24.82644081,47.19445801,34.61849213,23.32382202,33.00242615,33.62129974,37.57301712,38.40977478,35.05891037,18.79297829,13.16839218,22.00009727,41.05511475,40.2960968,8.737233162,5.728691101,23.42764091,19.29624748,25.58623505,5.231535912,16.18875313,11.4632597,15.29135895,14.46962547,8.361673355,45.74227905,23.59958839,28.93955421,221.1470184
2011/10/19,2330.08,42.23994064,24.55193329,49.24477005,34.2212944,22.72633934,32.50288773,33.37145996,37.72816849,38.36095428,35.28560638,19.94811821,13.3886528,22.03347015,41.70446396,39.2027092,9.055462837,5.95486021,23.19008636,20.11071396,25.64581299,5.282955647,16.15882492,11.49486542,15.0679388,14.40580177,8.526924133,45.70303345,23.98118782,29.31781578,221.5153351
2011/10/20,2271.77,42.30391693,24.96719933,46.97079086,34.1857872,22.37050629,31.85736847,32.65616989,37.56389618,37.73334503,35.25915527,18.78356361,13.51844883,21.76649475,41.57194901,38.11690521,9.047405243,5.571475506,22.46138763,19.011343,25.50832748,5.140990257,15.9313612,11.01020718,14.38478947,13.86786461,8.242693901,44.15296936,23.03513718,29.50907898,218.200882
2011/10/21,2337.51,43.89916992,26.25868797,48.80985641,34.52363968,22.58597755,32.95053482,33.87483597,38.26205444,39.88116837,36.0412674,19.95125771,14.22249222,22.15443993,42.40682602,39.54439163,8.986981392,5.907970428,23.57530594,20.32627487,26.16825867,5.173966885,16.70952415,11.32629204,15.115201,14.49697971,8.361673355,45.3956337,23.92951202,30.33361626,224.7376709
2011/10/24,2369.07,43.86503983,26.77530098,49.90335464,34.9208374,23.5588665,33.49548721,33.96191406,38.28944016,40.36233521,36.14328003,20.08937454,14.63941669,23.06380844,42.52609253,41.73117065,9.144083977,6.120349407,23.9508934,20.80109024,26.59905243,5.113603592,17.12553978,11.36843681,16.9756012,14.72491837,8.394724846,45.62456894,25.36846352,30.28687096,222.3899689
2011/10/25,2343.96,43.69443512,26.3887043,49.59270096,35.3298111,23.65028954,33.63821411,33.772686,38.07953644,40.30654526,36.22262573,19.33601761,14.32082176,22.62163734,42.42670441,41.23763275,9.212563515,6.012779713,24.23659325,20.85583878,26.96568489,5.090128422,16.80828857,11.10239697,16.58891487,14.77050686,8.427774429,45.3825798,25.19753838,30.14236069,222.2518768
2011/10/26,2335.06,42.38069534,26.43126678,48.85955811,34.68960571,23.83640289,32.82726669,33.92029572,38.04758835,40.31352234,36.41909409,18.86203766,14.50175095,23.13055611,42.53934479,41.07057953,9.482455254,6.001748085,24.32969093,20.76822281,26.96109772,5.055475235,16.70054245,11.01284027,16.58031845,14.77962208,8.427774429,45.27792358,25.57118988,30.38461113,221.1930542
2011/10/27,2476.92,44.03565979,27.69394684,52.58739471,35.83956146,24.15960884,35.27309036,36.33885956,38.27575302,42.57989883,38.06266022,22.05436134,15.5558548,24.03158379,43.48687363,43.78887939,9.192421913,6.884357452,25.08407784,23.95683098,28.98673439,5.271220207,16.99385262,11.77670956,17.52985001,15.49079418,8.936745644,47.3380928,27.5547123,30.41012192,224.6456299
2011/10/28,2462.36,44.62428665,27.99542427,51.63679123,35.95814514,23.29771996,35.6753273,36.20640564,38.63624191,43.10290527,38.02487564,22.82027054,15.75644588,23.71872139,44.28862762,43.21940231,8.749316216,6.716110706,25.16753769,24.25272179,28.44595146,5.225946903,16.73346329,11.4632597,17.35799026,15.43609238,8.89708519,47.67816925,27.47123718,30.55037498,226.1186676
2011/10/31,2385.22,43.64324188,27.10873604,50.45631409,35.88703537,22.8666954,34.50755692,35.04442978,38.13428879,41.18520737,38.00976563,20.62299538,15.12712955,23.12638092,45.00424957,41.14651489,8.66069603,6.492701054,23.75507164,22.16708565,27.9418354,5.138755322,16.25759125,10.80738831,16.59320831,14.49697971,8.612855911,46.81484604,26.2191143,29.84485054,226.348877
2011/11/1,2259.73,42.26979446,26.4596386,46.44267654,35.0749321,21.87423897,32.98945999,32.83778,37.08020401,39.45579147,36.66468811,17.92976379,14.76920891,21.79986763,43.64590454,38.80027008,8.314266205,5.681801319,22.34902954,20.39930725,27.48813057,4.967164516,15.67396927,10.36750507,14.57813358,13.42110157,8.222863197,44.16610718,24.71258736,29.05005646,217.1421204
2011/11/2,2291.89,43.83945084,26.58380127,47.37463379,34.94448471,21.9754467,33.41114426,34.30636215,36.76534271,40.42509842,36.96317673,18.6360302,14.88720512,22.13775063,43.34111023,40.10626984,8.209533691,5.739723682,22.74066734,20.93624687,27.33231163,5.084539413,16.31146431,10.61247063,14.90037632,13.639925,8.282355309,44.11377716,25.76993942,28.76103973,228.3283234
2011/11/11,2324.81,44.317173,26.19714737,47.37463379,35.44839478,22.72633934,33.47602463,36.40316772,37.75554657,40.95507813,36.98584366,20.23690224,15.92164135,23.97735023,43.56639481,41.97415924,8.862106323,5.850049019,21.85787582,21.18459702,27.51562881,5.268984318,14.7551384,11.26524734,15.36439896,14.24168682,8.209644318,43.16543198,25.65466309,29.15631294,232.8396759
2011/11/14,2288.32,44.91432953,25.43814087,46.5980072,35.3298111,22.29213142,33.21003342,35.59703064,37.85137177,40.55759048,36.44932556,19.97323036,15.46538734,23.364151,42.73813248,41.58690262,9.019207954,5.739723682,21.61069679,20.92157364,27.33231163,5.240478992,14.75813293,10.88057995,15.0034914,14.05021572,8.13693428,41.79198837,25.29691505,28.78229713,231.4126282
2011/11/15,2254,44.3939476,25.24657822,45.59148788,34.98601532,21.99502182,33.01539993,35.75979233,37.62321854,40.13221741,35.92791748,18.82122993,14.91867065,23.1597538,41.88999939,41.2755928,8.447199821,5.450117111,20.86915207,20.42118835,27.35064507,5.19017601,14.46482658,10.83386993,14.09262753,13.94080544,8.10388279,40.77825165,24.60526466,28.90130234,228.5124664
2011/11/16,2267.96,43.74560928,25.04089165,45.44237137,35.09273148,21.85466576,32.81428909,35.86194992,37.55020905,38.84909439,35.89768982,18.74903297,15.02486801,22.87192726,42.3273201,40.48591995,8.47942543,5.428051472,20.69259453,20.70978355,27.35064507,5.157757759,14.40496731,10.8503561,13.79186916,13.9955101,8.13693428,40.41854858,24.72451591,28.82480621,224.185257
2011/11/17,2242.78,43.37879181,24.34570503,45.03852081,33.96641541,21.3812294,32.60668945,35.41157532,37.65059662,37.99833298,35.64832306,17.88268089,14.72594357,22.10855103,42.33394623,39.71144104,8.394832611,5.303383827,20.32342911,19.93539429,27.43772125,5.166700363,14.08771515,10.63604164,13.27628517,13.6581583,8.08405304,39.18901062,24.08851242,28.73979568,216.911911
2011/11/18,2236.68,42.9095993,23.89523697,44.76515198,33.67000198,21.17227936,32.25960541,34.93088531,37.64603424,37.34283447,35.91280365,17.6190052,14.49781895,21.70809937,41.75747299,38.76990128,8.608328819,5.245461464,20.30095863,19.69433975,27.23607254,5.199120045,14.01588535,10.61406136,12.99271393,13.49404335,8.110492706,39.24783325,23.86194038,28.37002754,213.4133606
2011/11/21,2160.28,41.53615189,23.00855255,43.21809387,32.8935051,21.12987137,31.23456383,33.60614777,37.09845352,35.79472733,34.98711777,16.85623741,14.02976513,21.57878494,40.564785,36.10095978,8.269957542,4.980127335,19.51447296,18.73012924,27.26815414,5.024733543,13.52205181,10.20741272,11.93146992,12.51845837,7.912193298,37.34463882,22.36733437,27.57949448,210.8814697
2011/11/22,2136.81,41.80060959,23.21071053,42.47251892,32.6444664,20.96006966,30.72852516,33.29200363,37.10758209,35.45302582,35.31961441,16.02755356,13.75444221,21.0531826,40.40575409,35.47833633,8.056460381,4.756716728,19.16456604,18.09089851,27.19024277,5.002377033,13.1509285,10.19642162,11.60063839,12.72816372,7.832872391,36.58596802,21.61606216,27.77925301,208.5798035
2011/11/23,2096.79,41.20772171,23.19652176,40.91304779,32.4370575,20.59771729,30.54363251,32.8567009,36.87942505,34.37911224,34.22768021,15.56926346,13.51451588,20.39410019,39.84254837,34.34697723,7.742259979,4.771609783,18.71835518,17.6854248,26.21408844,4.884444237,13.01923943,9.993097305,11.85842991,12.68257618,7.588301182,35.05554581,20.8250351,27.38398743,206.0478973
2011/11/24,2090.25,41.0285759,23.18233681,40.59617996,32.54368591,20.96006966,30.12841606,32.43286896,36.50067139,34.7138443,34.28435516,16.08405304,13.45158386,20.50672722,39.53774261,35.31888199,7.678612709,4.801949501,18.90133286,17.76214218,26.39282417,4.857056618,13.21976662,9.877696991,12.04747677,12.82845879,7.502372265,35.3106041,21.29408646,27.44348907,204.3446655
2011/11/25,2111.26,41.34421539,23.26745605,40.87576675,32.72160721,20.92745209,30.64743614,32.92485428,36.60106659,35.09040451,34.53372192,16.22844505,13.61677837,20.75284195,39.86241913,35.40240097,7.450614929,4.881937504,19.12604332,18.11647034,26.10410118,4.933628559,13.37539864,9.962874413,11.99591827,12.74639988,7.588301182,35.27789688,21.5763073,27.63474464,206.6923828
2011/11/28,2221.76,42.41908264,24.66848946,43.88910675,33.30841064,22.35745811,32.13308716,34.51451874,37.16234589,36.91745377,35.8107872,17.90465164,14.86360741,21.82907104,42.20141983,37.12981033,7.822019577,5.521828651,20.6348114,19.42041779,26.9015255,5.132606506,13.93507576,10.73220825,12.81226063,13.70374775,7.832872391,38.94044113,22.79266167,28.53153992,213.229187
2011/11/29,2234.17,42.17169189,25.2750206,45.27462387,33.26103592,22.89940071,32.80131531,34.66212463,37.52739334,36.9034996,36.31708527,17.68178558,14.6040144,22.43392372,42.40682602,37.1108284,7.632690907,5.574233055,20.46788406,19.68704605,27.57978821,5.180674076,13.99792671,10.79265594,12.65758324,13.72198391,7.938633442,39.39174652,23.09873581,28.45503044,211.756134
2011/11/30,2330.43,44.58163071,26.61570549,47.82818985,34.36361313,23.61766815,35.05900574,36.91038513,38.80964279,39.03738022,37.06141663,18.50105667,15.53618431,23.43923759,43.74529266,39.7797699,7.871162891,5.913488388,21.57859612,20.90329742,27.81809998,5.388035774,14.51271152,11.4218626,13.35362339,14.35109615,8.13693428,41.90313721,24.80401611,29.62808609,217.2802124
2011/12/1,2313.84,43.98448181,25.45233345,47.37463379,34.45252609,23.27488899,34.42321396,35.83925629,39.47585678,38.47950363,36.81583023,18.1275177,15.8233099,23.12220955,43.98383331,39.23307419,8.475396156,5.792127132,21.41166496,20.91797066,27.74477196,5.337731361,14.25831318,11.47406483,13.37940121,13.9134531,8.189814568,40.60163879,24.70861626,29.53883362,214.8864288
2011/12/2,2342.5,44.41101074,25.51973343,48.90926361,35.49577332,23.56539154,35.02007675,35.80141068,39.05148315,38.77936172,36.61178589,19.83825493,15.61091518,23.08049583,43.26822281,39.76458359,9.055462837,6.106558323,21.78404617,21.97348976,27.49271584,5.174525261,14.34810066,11.49604797,13.50400352,14.24168682,8.203033447,41.51730347,25.56323814,29.41131973,211.6640472
2011/12/5,2369.39,43.49822998,25.73960686,50.10217667,36.48570251,23.39566994,35.39635849,36.06632614,39.3982811,39.19777298,36.54755402,20.8144722,15.95704174,23.10969734,43.87781906,39.87848282,9.14005661,6.211368084,22.31692886,22.09036827,27.71727562,5.135400772,14.63841534,11.75432396,13.93795204,14.58815575,8.341843605,43.13274002,25.83751488,29.75134087,205.3113708
2011/12/6,2356.71,43.35320282,25.71836662,49.83500671,36.59241486,23.48048782,35.10441589,35.60834122,38.94197083,39.10013962,36.2868576,20.74541473,14.95013523,22.79266739,43.25496292,38.83824158,8.837939262,6.211368084,22.02480507,21.66670227,28.07932281,5.111926079,14.39598656,11.52626991,13.76179409,14.49697971,8.407946587,41.89664459,25.43603897,29.85334206,212.9529724
2011/12/7,2344.92,43.23377228,24.99480438,49.51193237,36.96588135,23.40545845,34.9552002,35.71057129,39.20206833,38.82120895,36.76292801,20.710886,14.50961876,22.64666748,42.970047,38.39025497,8.793626785,6.280321598,21.84182739,21.56809998,28.070158,5.095716476,14.35408688,11.47681141,13.1903553,14.24168682,8.203033447,41.84431076,25.18561554,29.92985344,213.4133606
2011/12/8,2288.05,42.6280899,24.70038986,47.77849197,36.95994568,22.42596626,34.47511292,35.1768837,38.91915131,37.38467789,35.96948242,19.53063774,13.97076607,21.89998245,42.07552338,37.14500046,8.555961609,6.040362358,21.06818199,20.63667107,27.85476112,5.073360443,13.8602562,11.18281746,12.33964157,13.61257172,7.905582428,39.93455887,24.37073708,29.76833534,215.5769348
2011/12/9,2342.59,42.7560463,25.26788712,49.32553864,36.74058151,22.91244698,34.96817398,35.86194992,38.91915131,37.51716995,36.16595459,20.4064064,14.56861591,22.5256958,42.53272629,38.6028595,8.769459724,6.161720753,21.93170738,21.61195183,27.97391701,5.19129324,14.21042728,11.7268486,12.7864809,14.00462914,8.222863197,39.8429718,25.24523926,29.78108597,211.1576996
2011/12/12,2269.46,41.092556,24.56917381,46.12581253,35.93441391,22.53043938,33.48251343,34.68482208,38.55866623,36.62456894,36.04504395,19.37682533,14.02583504,21.67472458,41.61170578,37.2361145,8.66069603,5.764545918,21.22548103,20.43217087,27.80435181,5.040383339,13.99493694,11.37789822,12.13340855,13.39374828,7.898972988,38.21446991,24.44626617,29.73008728,211.3418274
2011/12/13,2260.98,41.3314209,24.61880302,45.38024521,35.92263794,22.51086617,33.15164566,34.616745,38.77769852,36.92443085,36.0412674,18.8871479,13.80163765,21.49118423,41.63158035,37.06147385,8.608328819,5.571475506,20.96545601,20.27873802,28.070158,5.101306438,14.05778599,11.17732239,11.94436073,13.37551403,7.806432247,36.96530151,24.12826347,29.09680748,212.3545837
2011/12/14,2205.91,40.94753265,23.9910202,44.44206619,35.50170135,21.41067314,32.81428909,33.91276169,38.38526535,35.04159164,35.44429398,17.49658775,13.07006264,20.69026756,40.94247055,35.67194748,8.57610321,5.34530735,20.32342911,19.90252686,26.94735146,5.073360443,13.80638123,10.78441334,11.36432934,13.16580963,7.423050404,35.36949158,23.34916115,28.90130234,205.4955292
2011/12/15,2224.89,40.8536911,23.8987751,45.6473999,35.94628143,22.01459312,33.17111206,34.05652618,38.69099808,35.38328934,35.51230621,17.53111458,12.9324007,20.85712814,40.48527527,35.6947403,8.733203888,5.397712231,20.64765167,20.19472504,27.09400177,5.049326897,14.12662411,11.01521397,11.57056332,12.89228153,7.3635602,36.03657913,23.62343597,28.97780991,200.9841766
2011/12/16,2202.72,41.03710556,24.09745598,45.21248627,35.94628143,21.85792542,33.54738998,34.0981369,38.69555664,34.86027908,34.75286484,17.4181118,12.59020996,20.36072922,40.06782913,35.23155975,9.244790077,5.389989376,20.40047073,19.97924614,26.9427681,5.030323029,14.17151642,10.84211159,11.06357002,12.99257469,7.4032197,37.5800705,24.00106049,28.90980148,199.0967712
2011/12/19,2202.95,40.90914536,24.0371151,44.87699127,35.87517166,21.79912186,33.18408585,33.87483597,38.78681946,34.91607285,35.54630661,17.84500885,13.05039597,20.03952789,40.564785,35.23155975,9.422030449,5.501970768,20.12439919,19.84408569,26.66321373,4.969959259,13.90215492,10.72671127,11.23113632,13.04728031,7.34373045,36.75600815,23.65126228,29.36457443,196.7030182
2011/12/20,2262.39,42.27406693,25.11183167,46.8651619,37.11997986,22.72633934,34.31941605,35.57049179,39.50323868,36.41536713,35.42918396,18.92167664,13.68757439,21.1282711,41.96950912,37.49807358,9.712063789,5.750754833,21.30894279,20.92886925,27.35522842,4.938100338,14.32116508,11.11412716,11.92717457,13.49404335,7.502372265,38.99933624,25.05444145,29.53458595,198.0380249
2011/12/21,2244.35,42.16743469,24.92386246,46.82788467,36.74058151,21.92643166,33.99503708,35.61210632,38.98760605,36.63154221,35.42918396,18.35980606,13.03859711,20.09792709,41.52556229,37.69169998,9.393835068,5.568718433,21.65563774,20.73166656,26.8052845,4.891710281,14.11764336,10.83112144,12.15918636,13.32992458,7.469322681,39.52251816,24.9113369,29.36032677,205.4494781
2011/12/22,2273.02,42.63662338,25.48070526,47.10126114,37.35714722,21.76650047,34.14425278,36.27832413,39.06517029,36.7779808,35.47074509,18.98445892,13.36112118,20.54009819,41.75747299,37.6803093,9.52676487,5.66249609,21.91566086,21.3963871,27.10775375,4.924128056,14.33612919,11.09764194,12.07325745,13.64904308,7.409832001,39.56178284,25.36050987,29.27106857,206.7384491
2011/12/23,2290.37,42.90107727,25.47364426,47.20066833,37.67126465,22.17134857,34.27400208,36.43724442,39.77703094,36.61061859,35.77300644,19.02212334,13.41225052,20.58181381,41.98276138,37.35760498,9.611358643,5.659736633,22.07937813,21.76530266,27.40563965,4.93083477,14.48278332,11.25151062,12.29238033,13.86786461,7.568471432,40.47735977,25.73416328,29.87034798,208.5337524
2011/12/27,2290.31,42.9095993,25.72542191,46.87758636,37.78391647,22.21375465,34.49457932,36.53947449,39.92760468,36.83377075,35.9430275,18.80553436,13.43978405,20.36489868,42.24117279,37.27787399,9.683866501,5.651461601,22.09542847,21.72883224,27.52021217,4.922451019,14.39299488,11.28447914,12.29667664,13.71286488,7.535421848,41.29493332,25.76993942,30.22736931,211.3418274
2011/12/28,2255.03,42.47454071,25.6935215,45.44858551,38.1811142,21.69464874,33.98854828,35.85056686,39.74508667,35.63433838,35.93170166,18.49163628,13.14872551,19.87266922,42.18154526,36.12753296,9.691923141,5.51079607,21.23189735,20.91067696,27.57978821,4.863763809,14.21641159,11.09764194,12.0861454,13.52139473,7.4032197,39.86916351,25.06238747,30.23161316,208.9480286
2011/12/29,2292.28,42.60249329,26.13686562,45.48587418,38.5308342,21.9003315,34.49457932,36.88762283,39.97780609,35.81564713,36.57401276,19.0409584,13.58531189,19.95192719,42.76463699,36.28318787,9.635528564,5.448462009,21.5208149,21.42925072,28.02433014,4.937541485,14.37204361,11.46582317,12.0861454,13.7675724,7.475931168,41.7069664,25.52746391,30.41012192,209.8686981
2011/12/30,2316.55,42.87547302,26.50219917,45.92078781,38.50117111,22.14198875,34.96168518,37.39484024,39.99149323,36.0945816,36.70247269,19.05351448,13.8567028,20.14381218,43.12244797,36.51857758,9.728176117,5.541135788,21.77762413,21.50236893,28.38179016,4.954868317,14.57256889,11.60595322,12.58883953,14.17786312,7.68745327,42.51140213,26.06806755,30.40587234,212.0783539
2012/1/2,2370.2,43.86503983,26.7575779,47.66043854,38.51303482,22.59902573,35.77263641,38.46220016,40.36110687,37.07086945,37.21254349,19.64363861,14.25396156,20.91969872,43.16883087,38.32950592,9.925560951,5.753515244,22.70535851,22.17437935,28.80341911,5.125340462,14.89281559,11.97413349,12.94545174,14.56080151,7.971682072,43.07384491,26.81535912,31.19640732,212.9529724
2012/1/3,2389.91,44.47072983,27.18673325,48.50541306,38.71460342,23.12792206,36.55763626,39.07534027,40.70790863,38.55620956,37.6243782,19.67188835,14.39948654,21.06569672,43.53326416,39.47605896,10.17128181,5.836258888,23.54320526,22.41182899,28.70259666,5.148814201,14.93172073,11.93841362,13.4739275,14.82521343,8.11710453,42.9103775,27.72961235,31.61292648,216.681778
2012/1/4,2349.89,44.32570267,26.89945221,47.2938652,37.93800735,23.10508919,36.43437576,38.98449707,40.52082062,38.96067429,36.71380997,19.24185181,13.83703709,20.93220901,42.73150253,39.92404175,10.13502884,5.736964703,23.3473835,21.64112663,28.33138275,5.040383339,14.74616051,11.69387627,13.38799477,14.64285946,7.998123169,41.96202469,27.49906158,31.31965446,219.4438019
2012/1/5,2315.75,44.42807388,26.87461472,46.51102066,37.71279907,22.55335808,36.81713867,39.56732941,40.39761353,39.15592957,36.59667969,18.20599365,13.2313242,20.22723961,42.10203171,41.18448257,10.09474659,5.455634117,23.68445015,20.42848587,28.39095879,4.975548744,14.39598656,11.4218626,13.46963024,14.30550766,7.733721256,39.31322479,26.71996498,31.3069191,220.9629059
2012/1/6,2298.65,44.13803482,26.98810387,45.90214539,38.06846237,22.7491703,36.27866745,39.18888092,40.30635452,38.73752213,36.47199249,17.86384773,13.06612778,20.59432602,42.14841461,40.92631531,9.889306068,5.405986309,23.41479874,19.72360611,28.65218353,4.949278831,14.20443916,11.35866451,13.70164204,14.36933231,7.700673103,38.40413284,26.85511208,31.03914452,218.7532654
2012/1/9,2286.45,45.12759399,27.04133034,45.1006546,38.41225815,22.59576607,36.11648178,38.79526901,40.32460785,39.63709641,37.01229477,17.51228142,13.06219769,20.69026756,42.02914429,40.92631531,10.15114212,5.2647686,23.58172607,19.25969124,28.93173981,4.918538094,14.12662411,11.28173256,13.81335354,13.92257118,7.601521015,37.99867249,26.04023933,31.35791397,225.8885803
2012/1/10,2347.47,45.65650177,27.67976952,47.2317276,38.50710678,23.0724678,37.29722214,40.79368973,40.55276871,40.94810867,36.94428635,18.57324982,13.25492477,21.10323906,42.72488403,42.80178452,10.12294292,5.66249609,24.56402969,20.07423973,28.55594444,5.009643078,13.91113091,11.7378397,14.60821152,14.46050835,7.885753632,40.45780182,27.78923798,31.39191628,225.7044067
2012/1/11,2339.51,45.5967865,26.68664169,47.87168121,38.84496689,22.81776047,37.30371094,40.11993408,39.83634949,41.09454727,36.56267166,18.8337841,13.16839218,20.84044075,43.10257721,43.25736237,10.30018616,5.739723682,24.53514481,20.41020584,28.27639008,4.997905731,13.94704819,11.67738914,15.26987553,14.77962208,7.898972988,40.91559601,28.01978493,30.30386353,220.8248138
2012/1/12,2345.85,45.81005096,27.00229645,48.72908401,38.44192123,22.89287758,37.75784302,40.77854156,39.51692963,41.42230225,35.93925476,19.46785545,13.08186054,20.56512833,42.36707306,42.89289856,10.27198887,5.778337002,24.50624275,20.82666206,28.070158,4.999581814,13.98894978,11.66365242,15.15816784,15.1899147,8.09066391,42.58336258,28.33381653,30.01909637,223.0804596
2012/1/13,2338.01,44.93138504,27.64785385,48.4929924,38.55457306,23.08551407,37.38155746,39.98371124,39.10624695,40.75982666,35.55009079,19.95753479,13.1880579,20.98226738,42.12854004,43.16625214,10.26393127,5.792127132,24.37784195,21.14803886,28.06557846,4.940894604,14.28225517,11.48505688,14.67695427,14.5425663,7.965074539,42.3936882,27.93631554,29.97235107,231.9650116
2012/1/16,2361.56,45.8782959,27.08389282,48.80364227,39.53856659,23.24544525,37.57618713,40.80123138,39.19750595,41.81281281,35.42918396,20.28084755,13.04253006,21.56209755,41.42617416,43.8192482,10.23976326,5.811434746,25.26063347,21.34532547,28.22139549,4.985609055,14.24035645,11.56473923,14.86600304,15.49991322,8.017952919,42.45251465,26.99423981,29.76409531,228.8807526
2012/1/17,2396.63,46.61194229,27.12998009,49.71696472,39.91797256,23.65355301,38.14060974,41.52790833,39.44392014,43.26329422,35.66721725,20.39699173,13.36112118,21.87495422,44.48078918,45.40618896,10.15919781,5.990715027,26.22367477,21.82013512,28.25347328,5.04820776,14.5815506,11.83675289,15.59211731,15.43609238,8.031173706,42.09937668,28.50076485,30.43562508,232.5174408
2012/1/18,2390.64,47.61857224,27.22223854,49.71075439,38.5308342,23.92456436,38.29631424,41.53552246,39.85916138,43.39578629,34.98711777,20.12703705,13.73477364,22.11272621,45.42831802,45.55804825,10.57813358,6.054152966,26.55753326,21.87857819,28.45970345,4.993433952,14.62943649,11.55649567,15.57922554,15.49079418,7.879144192,43.81946182,29.18844032,30.59288025,238.4097748
2012/1/19,2435.04,46.89345932,28.13376427,51.77970505,38.69679642,24.22493553,38.28333664,41.02837753,40.17858887,43.90484619,35.47829819,21.78441048,13.58137894,23.0429554,45.92527771,47.1298027,10.73523426,6.437536716,26.60568047,23.72307396,28.97756958,4.996228695,14.94069958,11.75707245,16.02606392,15.95579338,8.150154114,45.93844986,30.34914017,30.66512871,234.727066
2012/1/20,2426.96,47.22615814,28.76513481,52.15869522,39.04058838,24.49586868,37.88111115,40.51362228,40.14664459,44.34417725,35.8901329,22.17678261,13.37292004,23.16392517,46.19031525,45.99085617,10.59021854,6.575445175,26.9363308,23.74495506,28.87215996,4.928598881,14.7551384,11.60870171,16.06903458,15.97402763,8.011342049,47.08952713,29.97151566,30.76288223,231.9189453
2012/1/23,2441.44,46.95317459,28.74383163,53.12794495,39.87049484,24.54487801,38.24441528,40.30923843,39.6401329,44.54640579,35.53875351,22.63193321,13.41225052,23.28489494,46.00478363,45.55804825,10.69898033,6.647157192,26.76297951,24.47918701,29.01881409,4.907360077,14.78806114,11.18831348,16.12918282,16.12902832,8.189814568,47.50812531,30.34914017,30.47387695,233.4841614
2012/1/24,2432.07,46.98729324,28.71192169,52.73029709,39.76970673,24.14003563,38.09519577,40.31677628,40.10557175,44.28141403,35.75033951,22.21759033,13.30998611,22.88026428,45.26929092,45.33026123,10.72315025,6.58647728,26.5735836,24.03355026,28.98214912,4.867116928,14.39898109,11.43559837,15.78116417,15.98314762,8.209644318,46.57284927,30.49224281,30.57162476,236.4763794
2012/1/25,2421.12,47.10672379,28.5558567,52.74893951,39.07026291,23.99306679,38.43904114,39.86256027,41.4654007,44.34417725,35.79190063,22.46870422,13.2863884,22.94284058,45.24941635,45.64158249,11.18639565,6.58647728,26.945961,24.13584328,28.79883575,4.858733177,14.37204361,11.28722858,15.81123829,15.8646183,8.163373947,47.04377365,30.21001244,30.47387695,234.8651581
2012/1/26,2460.4,48.1986618,29.31132507,53.10309219,39.38447571,25.09334946,38.9256134,40.81637955,41.60685349,45.60636902,35.99970627,22.47812271,14.27755833,23.39752388,45.58734894,46.74256897,11.62547493,6.660947323,27.85122108,24.3877964,29.20671463,4.948160648,14.48577595,11.56199074,16.69202805,16.42078972,8.295574188,49.01235199,31.27929306,30.63538361,239.9749146
2012/1/27,2436.62,47.7038765,28.8643837,53.16521835,38.84496689,25.02149391,39.23701477,40.42277527,41.66616821,45.04849625,35.46696091,21.74674416,14.36408901,23.55186462,45.57409286,45.17081451,11.53685188,6.591993809,27.41464424,24.47918701,29.23879051,4.898976326,14.42292309,11.40812302,16.27526474,16.18373299,8.209644318,48.91427231,30.52403641,30.01909637,246.4197235
2012/1/30,2404.62,47.34558487,28.28270149,51.79212189,38.73833466,24.66240692,38.80234909,40.14270401,42.10422897,45.01363373,35.3007164,20.1992321,13.77803898,22.87192726,44.74583817,45.54286957,11.18236923,6.368582726,27.18672371,23.5623436,29.25712395,4.874941349,14.03683662,11.22952843,15.8756876,16.06520462,8.070833206,48.29949951,29.47463989,30.05735397,239.9749146
2012/1/31,2416.66,46.98729324,28.21175766,52.22703552,38.92803955,25.08682442,38.13412094,40.52869797,41.88977051,45.59939575,35.65587616,20.32165527,13.72690964,23.28489494,45.05725861,46.37050629,11.40392208,6.401679993,27.12251854,23.6573391,29.04631424,4.805635452,14.21940327,11.40262699,16.39556694,16.092556,7.885753632,47.73705673,29.87214088,30.02334785,244.6242981
2012/2/1,2470.79,48.82139969,28.97435188,53.73681259,39.76970673,25.84749985,38.85424423,41.17976379,42.43278503,47.41249466,36.25284958,21.24765205,14.08089828,24.00655174,45.42169189,48.08652115,11.4401741,6.768515587,28.15296936,24.86629868,29.27545547,4.852025509,14.43789005,11.64991283,17.07012558,16.80373192,8.037782669,49.70564651,30.60751534,31.06889153,249.457962
2012/2/2,2478.15,48.88111877,29.39291573,54.25872421,40.20835495,26.21319962,39.23701477,41.11161041,42.54686356,47.41947174,35.72766495,21.40773582,14.09269619,23.88558197,45.54758835,48.6484108,11.22667885,6.884357452,28.31027222,24.76039886,29.33044815,4.881090641,15.06640339,11.65815639,17.01426506,17.09549141,7.971682072,49.48326874,30.68304062,31.03490067,247.8467255
