Date,ADS.DE,AKZA.AS,ALV.DE,ASML.AS,ATO.PA,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BN.PA,BNP.PA,CA.PA,CAP.PA,CO.PA,CON.DE,CRBN.AS,CS.PA,DAI.DE,DBK.DE,DSY.PA,DTE.DE,EN.PA,ENGI.PA,EO.PA,EXO.MI,G.MI,GFC.PA,HEI.DE,HEIA.AS,RMS.PA
2009/1/19,844270,1868323,3048931,3198965,250424,7874561,2980148,532824,2287452,1378321,9755527,2275292,639057,128986,391838,141586,11194794,4544442,20548929,680752,14873711,870374,3592614,18001,216876,3796966,131223,73812,2090700,55596
2009/1/20,823296,1194285,3528767,3007620,308539,6041533,4138748,545590,2967230,2827361,13238719,3443491,781949,240784,445783,259942,10196848,6308630,18509181,869128,25720162,1605843,3804192,25697,565484,4505007,120647,76246,1834557,107014
2009/1/21,2163457,1280697,4062973,3866786,547521,6467868,4488197,720691,3700134,2745590,17793383,3729474,1245337,471201,778206,437743,19401635,6920256,19933541,1199416,22303627,2651865,7525381,18753,460676,5620450,140584,124779,1834557,220179
2009/1/22,1217670,1959673,4682986,2416876,387437,4655050,2957251,765459,3735909,2306167,11717496,4121676,1035328,375411,263435,224939,12028372,7852174,13959406,1101220,17010878,1448108,3429137,17631,662925,3704841,112495,101316,1834557,146438
2009/1/23,774963,1314117,5521127,3465154,314630,8452501,4483631,1773104,3899288,2038370,13262526,3499611,1493537,255835,262593,455788,17272183,7972533,11651481,702354,17795701,1596636,4656791,15415,941466,9774391,127250,130414,1456900,192461
2009/1/26,1155765,1357916,3694970,2569413,243570,6007746,3923487,577390,2738875,1788811,16291120,2767832,1171136,233396,1354144,343616,12513894,6474176,15337265,639234,18679372,1725108,4053346,14254,270380,5832833,170803,135652,1834557,177602
2009/1/27,1084142,1055554,2388677,26490636,300632,4930300,4487085,368767,3274063,2827361,7299610,2174292,798267,215199,446514,226087,8396905,7210797,10955029,450196,21972910,1899417,2499699,3818,198167,3604538,114614,74209,1834557,153403
2009/1/28,1413865,1029144,4359225,4238542,399304,5692816,4592521,471957,5214547,2827361,15991103,3657329,1481009,367348,273585,357343,14257417,8264723,25870173,743774,22977059,1830587,3275176,16983,311640,7215536,121003,137979,1834557,104545
2009/1/29,1000553,827982,3352964,26490636,332987,7137198,3506432,342477,5951883,3018495,7681373,2853968,840820,218899,376676,179034,9863328,6960101,19281881,449884,31851875,1236171,3544899,11339,415494,5897988,108618,128303,1497065,341046
2009/1/30,1221313,1179343,3282616,2284359,321917,6059099,4062171,693646,3368505,2627319,12747943,3947316,1137332,251628,340393,212962,15961411,7158466,12324751,610084,35247860,1605170,5173954,11305,475172,5486464,116744,154868,1876900,132812
2009/2/2,750744,778099,2070183,2026717,223502,4253742,2689245,492208,4149233,2886822,10607800,2541147,890905,196091,308032,240610,8144883,5026269,10743002,520166,26617572,1362360,2859390,6702,235559,5513514,165524,71930,1834557,341046
2009/2/3,584597,942873,2417057,3578575,268418,5037145,3757844,568257,3953543,2827361,5699375,2750661,556940,236232,287111,337477,6483521,7998438,11162758,687350,31819982,1353545,4610029,10309,199227,3957980,161086,68131,1265033,149694
2009/2/4,864410,981766,2547089,2999458,248895,7963477,4549649,1610241,4844579,2305558,4527407,4499319,829572,224274,177895,471102,10490405,8615257,12821121,534286,25664079,1930981,4319183,10172,444962,5185263,97121,241323,1834557,341046
2009/2/5,1083293,1308752,2454034,26490636,547349,5205624,3721087,1243392,4184677,3526164,4433171,3269475,1074723,196228,268520,164774,9372808,6663215,18970891,554964,19687445,1263318,2181470,8862,231080,4082552,148905,142920,1561972,251340
2009/2/6,1429963,1363333,2832205,3081155,504475,8503477,4792466,1391685,7709504,2837898,9843599,3432520,1469137,405521,576840,292525,12799584,9757919,15217096,603678,23647198,1936487,8511128,28283,592143,5341013,87359,237124,2184000,428997
2009/2/9,1240589,1273065,3326116,2228072,270214,5334100,3004075,848464,5130212,3672446,4662244,4201618,1104268,352979,436118,517406,8922902,7111429,15009117,582020,25095159,1389960,6258187,56273,257474,3363254,79110,219311,1382229,215642
2009/2/10,874557,1626324,3241708,2690688,201803,5115986,4570981,800254,4963129,2862096,4828277,3529860,936828,268878,645285,311650,9424280,8920096,15381590,467712,24091707,1169218,4905793,26417,370921,5081017,98170,165946,1472800,215642
2009/2/11,1358771,1104258,2040547,2831906,270214,4247423,2977057,631844,2681565,7225312,4391055,2678355,1126262,177629,324473,284499,17078783,6420507,11397154,832636,18385146,1025242,3487044,97897,362441,5551351,79110,200913,1316516,135845
2009/2/12,1574294,1295523,2375708,2716021,509129,5499378,4090803,669605,3735094,4173141,5775656,3280968,2726110,327237,429135,246218,12375692,7422711,10387457,1013740,22348974,1243890,6644487,29964,347018,6143080,122518,123572,2118246,177587
2009/2/13,1144041,1145164,1816312,3214750,307077,4149826,2737028,508886,4828980,3173628,3682933,2792037,2139910,214386,309677,153097,10132810,5258412,13014789,861358,14895189,906824,4362884,18221,366548,3531838,99320,88615,1406129,121937
2009/2/16,957925,1273065,1266827,1165780,270214,2354718,2206253,327805,3874275,3672446,2438867,1684384,774485,78992,204008,177456,8176832,4230716,9747213,289180,11209423,602491,3028418,10844,214544,3687608,72154,194947,1382229,59025
2009/2/17,1564635,1435374,4938903,2113881,222648,4988119,4329358,850732,4405770,2500731,5460809,3185881,1115421,250635,228171,420186,13187073,13519736,15309149,687826,21484831,1847906,5179184,6552,372034,8076082,125003,239895,1637051,160425
2009/2/18,1671156,1373228,3798634,2672901,455231,3731119,3562621,492851,3268041,2776687,4847181,3047582,937681,236422,177308,245511,10050591,8536536,10946545,535944,28576744,2251975,4388632,14689,445359,8606023,93492,191464,2643809,142632
2009/2/19,1155877,1276910,2611636,2694153,443354,4124424,3118788,395460,3154424,3564042,5449499,3458876,1733758,315493,186083,239037,8922902,5490652,8432114,598006,15996418,1977646,4981675,9433,508668,5761212,96265,71913,1382229,215642
2009/2/20,1721153,1595577,6063902,3334485,617255,8351433,6849165,577678,4085103,3236770,6224275,4601658,1429553,238529,336718,250153,44072347,8807594,16563940,432138,27686271,2427723,6612565,23488,356796,8696457,110278,151058,1883174,137957
2009/2/23,1558759,1307683,3619585,1852312,294101,6068845,3459335,472343,3218297,2155208,3949139,2582952,1151780,209017,152466,312518,17867677,7985779,13561750,385478,21604331,1718375,3889771,17287,203865,0,92563,106172,1382229,173780
2009/2/24,1377008,2060602,4525677,3152842,400408,6571706,4896174,587998,4515108,2758022,4163390,2602515,1436593,264767,380960,317606,23101671,10697247,14832003,284784,21957670,1973104,5274506,8555,340684,8855520,118866,338014,1382229,215642
2009/2/25,1773644,1431448,5846838,2831752,378523,6434880,5201880,724933,3992503,2665802,6591187,3005238,1919225,180999,195826,601793,21066639,7837901,15420150,440096,26242370,2315785,6274850,22057,194590,6786853,120636,203487,2309700,150203
2009/2/26,1604689,1136717,7502286,2814504,247111,11891274,6806774,492059,3437525,3597443,8393893,3587044,1241069,211837,255661,342286,28891401,7407418,18909474,460848,30644174,2218528,5499595,10897,514869,7898606,79110,124012,1382229,297088
2009/2/27,3270242,1332069,4263930,2992451,407401,9277721,7473255,918054,2555534,4354188,6014356,4969291,1086875,246038,146774,218449,19227337,8472457,15555521,695338,34511857,1820156,6565518,4326,1470937,7583763,193179,95879,2036700,947679
2009/3/2,1532282,1268706,3284816,3020094,293915,6716907,6126835,762447,2510281,2337931,6455963,4310678,896522,346810,275993,140368,14744067,8592605,12410769,569058,24943658,1764049,8060635,4487,229200,6855608,158030,51847,2373700,208974
2009/3/3,1307244,1444573,4628892,2853004,232577,4772401,6758709,889343,2585630,2738039,4723360,3818336,1120495,432815,188660,274732,17834967,8002759,12523920,389060,21192023,1564091,6329201,7383,557501,8348027,143656,116674,1850900,292549
2009/3/4,3727241,1405780,4476783,2952565,272191,7995020,5506829,683894,4379366,4992916,6645696,6617528,1423928,281859,308216,472860,19210642,10685520,11564524,563406,34009667,2585667,6578724,11244,636545,5034331,201856,150967,3610400,333764
2009/3/5,2465154,1757398,5830042,3651879,572153,6259736,5706169,519677,3546395,2722805,5364602,4022488,1443397,698850,225999,274925,22789105,8034231,13259892,440000,27508826,2066304,8442683,3526,810501,6515488,143289,110727,1984000,360600
2009/3/6,2078555,1324950,4682561,3043810,443727,7492144,6584908,558385,4591027,3043257,8344579,5256683,1899764,493291,191783,244047,19052976,8903929,15831220,534388,28475776,1541545,8925714,16779,331000,10886436,182453,84708,2361719,261254
2009/3/9,3049778,1273657,3499376,1690843,312785,5094148,4877107,908297,2994898,2856012,7233057,5210153,1647584,437986,253646,147088,25108811,7814756,12766585,672580,24790673,1397228,7698036,16140,504272,9978919,241374,94579,1536062,333985
2009/3/10,2603757,1491015,5140081,3320163,464677,9782911,6259019,1264091,4125005,2753289,10152576,5082461,1910368,452287,296732,332376,29640343,12558572,23523779,791924,25186361,1820934,7374261,9947,908868,10623280,351356,201053,1600511,257021
2009/3/11,1387330,1285044,5024705,3650339,224761,8974052,5140183,1138127,7427554,2914466,9971410,4678372,1296295,343246,228003,405226,27536588,11281900,24979604,502742,22931004,2715730,7629464,9720,490008,9279722,176551,82418,1585386,145049
2009/3/12,2463275,1731933,3649482,4586197,235762,8854661,4224854,1082411,10265354,2432472,6008026,7497070,1535779,484772,157570,243432,15006887,8631002,24046048,691680,17730537,1874443,7003584,10012,523001,8101142,196639,175039,1628700,130464
2009/3/13,1250966,1678034,4303892,3057747,208523,7155492,4511800,1073947,4522911,2335026,6675912,4071856,1190499,430029,80451,246570,17765679,7134812,19108809,769552,21672659,2241502,6380651,13827,378149,8051042,153602,105238,1500500,80149
2009/3/16,1248691,1440456,3553530,2737581,254541,4456561,5703338,367210,3706861,1996535,6925884,3481021,850406,230421,96306,222881,14339992,5660156,14991937,578370,16516619,2211303,5507089,5698,350700,5967336,130724,194521,2196279,79929
2009/3/17,957592,909586,4272399,2081387,307139,3807892,16602526,409661,2855591,2666026,5592698,3347883,803362,338283,137445,142427,10613017,8941242,13427945,392498,16716544,1957083,4392396,4156,271835,4951796,121354,137777,2301758,112759
2009/3/18,1672270,960409,3631322,2011625,266308,3778893,13907171,453715,3036680,2894338,5862858,2424812,966962,298467,77488,163876,11573129,5859368,11560921,315256,17306517,1376021,5560040,8266,404760,4726996,140194,153219,2486068,110289
2009/3/19,1874345,1136787,6708962,3470082,192101,5137038,6830693,480500,5123063,5192641,8450824,4139480,868764,405056,170651,293194,30437509,9700795,33415322,543420,29565716,1655211,5372918,12870,628371,13037956,202193,138795,3393037,240331
2009/3/20,1732376,2221885,6702893,3288054,310490,10169777,20881479,1144784,5034956,4428849,7957758,5598943,1369436,385429,153393,295453,18052672,12425002,22250339,516200,46869525,1679141,9004211,11068,298511,12673096,103737,194874,1864900,250258
2009/3/23,1054984,1361291,4117100,2005773,220057,4839671,6892300,502378,2805854,2734779,6646989,3844774,964200,271919,183001,271046,15022633,14369089,14346704,474850,23929185,1332644,5804335,15318,330984,9743865,63280,153187,2852200,91323
2009/3/24,1382486,1385246,4433709,2295832,223084,4517031,4706482,497822,3662191,3247649,7453829,4444957,1644287,382557,242418,229386,22097623,12570794,19597615,530210,19206418,1381265,5517565,10028,463142,7849363,99244,109912,2158837,146216
2009/3/25,2025860,1987085,2899781,2627471,304190,5519955,3915883,696676,2280494,3962499,5454799,3610664,1207703,305919,190064,340608,10788802,8825836,13466329,736998,22305450,1047745,5134812,4757,367600,9247752,80736,206246,1596312,149494
2009/3/26,1659314,1501086,2861212,2950409,215685,3882992,4377187,470989,2169533,2024468,4025127,2883218,1245862,247830,274008,215493,11407100,11130584,9777348,514426,14896238,1279451,4082286,6918,435400,6396125,128861,81372,1599500,256952
2009/3/27,1548208,1115197,2948596,2141062,285913,3361986,4545316,320152,5420212,2054604,4237051,3157764,3220180,162573,204187,171756,11814477,16119019,11762375,547238,20792840,1221878,3348664,7585,519027,5353468,75478,76927,1415600,292571
2009/3/30,1325869,957640,3716263,2429196,227231,5684790,5291052,555127,4346619,1776851,5342712,2526579,1059286,232703,316543,143141,11562966,11885580,13425683,465148,18242416,1201609,5946951,21453,226830,7324159,119602,68762,968965,257763
2009/3/31,1044320,839222,2939074,2853543,237624,4086677,5295136,463836,3719883,2162584,4333889,3295167,1049090,358005,262100,221163,8481418,12039560,11040844,581014,20482270,1200713,5074015,8724,523301,6761718,111757,88637,1019319,250293
2009/4/1,1281948,1099490,2561880,3044811,301417,4510428,5607014,417126,4068767,1591918,4349733,4443777,981790,420843,114703,453025,9749974,16551442,11809404,559702,22315693,1401522,6233816,45222,359625,9080011,164918,85057,1309339,221054
2009/4/2,1944546,1723466,4805486,3430196,420792,7495713,5978574,592803,11180779,3186423,9658412,6172434,2117547,487725,504369,415668,29372113,26141827,19950146,721364,24492100,2530338,7166228,66088,1021974,8687724,233970,121233,2093206,276623
2009/4/3,1350517,2271323,2872561,1790635,540916,8554565,4670520,405241,9088415,2047481,5377809,3014777,1516171,234248,703271,351134,18301610,21373814,12558552,459138,20058554,1694669,7185811,39002,740802,7472412,221124,166154,1234717,279309
2009/4/6,739754,1767863,3451986,4452602,1171705,5716377,5516674,614701,5745435,1821960,5276585,3817442,935994,466984,399953,302809,19027219,11915883,10422492,467052,22123186,1348940,6404265,41136,645301,7503213,188749,188645,1883900,206731
2009/4/7,951221,1015713,3043988,2826901,764759,3975297,3471409,418142,5628360,2139960,5224507,3621531,752095,299382,195418,287430,14431605,10048866,10058454,602612,20774424,1337325,5234193,8628,357570,3657626,93294,61048,2307400,217572
2009/4/8,1011753,1003061,3016782,2438436,424926,3779876,4229229,272544,5099803,2556984,4031633,2665438,2628882,604220,200375,302786,10775914,14603451,8091845,582138,16521760,1058881,5510796,34545,312900,4799932,109561,47245,1539000,117884
2009/4/9,1878080,1565723,2827859,3191188,464275,6391782,3318490,676508,2713621,1941741,4853377,3891361,2445286,381117,122728,276071,13107373,8429323,11132171,934078,20769622,1332553,10962543,14058,414782,7134910,79231,270659,869800,158236
2009/4/14,1167522,1502932,2748542,2935009,312579,5520687,4327463,715650,2844217,2669984,7568847,3432694,1907577,1008531,275530,293273,15668292,7710144,15104672,650446,19762083,1905630,8281133,36650,389009,8347145,172059,99331,2042616,159526
2009/4/15,823658,1098229,1592455,5480783,286583,4599016,3577488,464389,1549862,2699180,4394259,1725111,1796532,342510,127280,124031,8445008,5129575,11069937,431780,14984933,1375372,5986081,22928,281989,8799100,119611,80586,1825331,60989
2009/4/16,629690,1158942,2211551,3498264,580984,5149654,3187375,626635,2384694,3873570,4339535,2358879,1574735,413337,147338,373685,8416176,6672003,10825205,1861834,13171563,1175431,5602817,19526,194000,7992192,135996,68634,1707529,102569
2009/4/17,1695572,1263636,3721834,4533144,437540,6598984,7286479,3274993,3803665,3972615,6614844,5539232,1267184,663030,199158,632321,15542408,11741846,19473001,835076,24489966,1156508,8373465,29545,353600,11945170,140069,183332,1784400,108595
2009/4/20,1153704,1039883,3099664,3520902,372729,5073730,4166906,1998713,2783432,2443289,5348334,3349955,1510579,341478,282101,360218,12873639,8765909,16284619,759068,19760171,1528523,4927057,20904,259700,8321707,198542,96492,2209700,122568
2009/4/21,1357051,1094129,3167604,1756909,395303,6319853,5666242,1674159,2395292,2410837,5881437,2941846,1182737,477537,108317,616925,11605540,8243517,17551895,861894,99584242,1605713,5718785,28137,294986,8729126,166600,135517,2928862,132242
2009/4/22,1885574,1285465,2937553,2689841,293033,8175462,4655141,1066674,3005400,2153636,5521938,2543006,1928547,522213,114400,323836,10667068,7500976,13056959,753514,72431933,1830913,4700351,12375,347942,7120072,126541,121291,8319726,158638
2009/4/23,1753163,2857439,2697237,3628625,331366,6457245,4473628,1402830,3574545,2198121,3817896,2323961,1796176,814446,292462,442221,8452679,9188919,11345699,688240,32509204,1974314,4762213,12791,198791,6109238,74437,119312,2707390,152274
2009/4/24,1072467,2126428,2774888,2706781,309365,6206837,3467116,1241577,2375360,1828918,3951729,2353023,1135520,666884,579260,332455,9581270,8041964,7339922,447630,49644968,2169645,8701293,20409,178400,6034825,89381,50226,2636000,430775
2009/4/27,1653322,1323653,3921800,1759604,255898,3890641,3823688,696977,2112451,2883694,3283923,1778131,1031936,507854,422760,253941,9146212,7147161,12559390,374930,29118899,1610300,4593957,38255,199100,5350893,142193,78888,3025401,96603
